DEVICE;TYPEID;M;N;K;S;GFLOPS;BS;BM;BN;BK;WS;WG;LU;NZ;AL;TB;TC;AP;AA;AB;AC
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;16;29;30000;1987.6;15;8;1;20;29;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;16;55;30000;1862.1;5;8;1;1;29;0;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;29;14;30000;4091.1;17;29;1;1;29;0;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;29;16;30000;3703.4;15;29;1;3;29;0;0;0;1;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;29;29;30000;4775.3;16;29;1;1;29;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;29;32;30000;4707.5;15;29;1;1;29;0;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;29;55;30000;771.6;30;16;1;27;29;1;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;32;14;30000;4468.1;16;29;1;1;32;-2;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;32;29;30000;2917.4;15;29;1;28;32;0;1;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;32;32;30000;5059.9;15;29;1;1;32;1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;32;55;30000;2070.6;5;16;1;1;32;0;3;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;55;16;30000;1988.5;11;8;1;7;55;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;55;29;30000;1852.6;8;8;1;21;55;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;55;32;30000;1862.4;6;8;1;14;55;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;55;55;30000;1871.2;30;16;1;1;55;-1;3;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;30;30;30;30000;1993.9;10;8;1;14;30;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;30;30;76;30000;1856.3;30;8;1;1;30;0;1;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;30;76;30;30000;1981.7;23;8;1;18;76;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;30;76;76;30000;1860.7;4;8;1;1;76;-2;2;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;4;30000;806.0;15;8;1;8;32;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;5;30000;850.8;13;8;1;9;1;0;0;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;7;30000;1239.8;15;8;1;10;32;-2;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;9;30000;1358.4;15;8;1;23;32;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;13;30000;1545.5;15;8;1;20;32;-2;1;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;17;30000;1638.4;15;8;1;9;32;-1;4;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;25;30000;1785.3;15;8;1;25;32;-2;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;26;30000;1595.1;15;8;1;14;32;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;28;30000;1760.9;15;8;1;32;32;-2;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;32;30000;1388.6;15;8;1;28;32;0;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;4;45;30000;1498.4;8;8;1;1;32;-1;-2;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;4;30000;962.7;15;8;1;28;1;1;0;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;5;30000;1044.7;15;8;1;19;32;0;0;0;0;0;1;0;0;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;7;30000;1195.1;15;16;1;24;32;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;9;30000;1354.0;15;16;1;3;32;-2;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;13;30000;1582.0;15;8;1;15;32;1;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;17;30000;1258.7;8;8;1;31;1;-1;0;0;0;0;1;0;0;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;24;30000;1710.1;15;8;1;15;32;1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;25;30000;1707.1;15;8;1;23;32;-1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;26;30000;1699.6;15;8;1;16;32;-2;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;28;30000;1540.4;15;8;1;3;32;1;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;32;30000;1515.1;8;8;1;1;1;-2;4;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;5;45;30000;1592.0;8;8;1;1;32;1;4;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;4;30000;1146.3;15;16;1;13;32;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;5;30000;1329.5;15;16;1;6;32;1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;7;30000;1510.0;15;16;1;5;32;-1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;9;30000;1733.3;15;16;1;31;32;1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;13;30000;1865.1;15;8;1;23;32;1;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;25;30000;2021.8;15;8;1;28;32;-1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;26;30000;1965.3;15;8;1;7;32;1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;28;30000;1994.3;15;8;1;30;32;-1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;32;30000;1540.3;15;8;1;1;32;-1;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;7;45;30000;1944.5;8;8;1;1;32;1;4;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;4;30000;1250.4;25;8;1;18;32;0;0;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;5;30000;1365.7;16;16;1;22;32;0;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;7;30000;1536.9;15;16;1;16;32;0;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;9;30000;1735.2;15;16;1;17;32;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;13;30000;1764.7;14;8;1;16;32;-1;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;22;30000;1994.7;15;8;1;24;32;1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;25;30000;1979.2;15;8;1;24;32;-1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;26;30000;1890.0;7;8;1;16;32;0;1;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;28;30000;1854.6;9;8;1;24;32;0;4;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;32;30000;1562.9;6;8;1;1;32;1;1;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;9;45;30000;1635.7;3;8;1;1;32;-2;-2;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;4;30000;1531.9;25;8;1;29;1;0;-2;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;5;30000;1675.4;25;8;1;20;1;0;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;7;30000;1957.9;15;8;1;1;32;0;-1;0;0;0;1;0;1;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;9;30000;2091.1;15;16;1;5;32;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;13;30000;2012.2;15;8;1;1;1;1;4;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;14;30000;2335.5;30;8;1;14;32;-1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;17;30000;1850.2;15;8;1;11;1;0;1;0;0;0;1;0;0;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;24;30000;2544.6;30;8;1;29;32;-1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;25;30000;2493.7;30;8;1;22;32;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;26;30000;2421.0;30;8;1;26;32;0;1;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;28;30000;2481.7;30;8;1;29;32;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;32;30000;2196.9;15;32;1;1;1;-2;4;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;13;45;30000;2131.0;15;8;1;1;32;-2;-2;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;14;13;30000;2477.2;30;8;1;10;32;1;4;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;14;14;30000;1981.1;15;8;1;6;32;1;0;0;0;0;1;0;0;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;14;25;30000;2653.8;30;8;1;9;32;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;14;26;30000;2575.7;30;8;1;12;32;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;14;29;30000;2449.6;30;8;1;9;32;0;1;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;14;32;30000;2207.8;16;8;1;1;32;-2;1;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;17;4;30000;1707.7;30;16;1;10;32;0;0;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;17;5;30000;1831.6;30;8;1;18;32;0;-2;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;17;13;30000;2787.4;15;32;1;1;32;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;17;17;30000;2976.8;15;32;1;1;1;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;17;32;30000;2061.6;6;8;1;1;1;1;0;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;20;5;30000;2119.5;30;8;1;10;32;0;1;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;20;6;30000;2301.3;30;8;1;23;32;1;1;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;20;13;30000;3000.8;15;32;1;3;32;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;20;20;30000;3511.9;15;32;1;1;32;-1;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;20;32;30000;2494.0;6;8;1;1;32;-2;0;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;22;9;30000;2314.5;15;16;1;2;32;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;22;22;30000;2712.1;26;8;1;15;32;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;22;32;30000;2341.1;12;8;1;1;32;-1;1;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;24;5;30000;2140.5;30;8;1;27;32;0;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;24;13;30000;3422.0;15;32;1;3;32;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;24;24;30000;3090.4;13;8;1;7;32;-2;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;24;26;30000;2830.1;12;8;1;1;32;-1;-1;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;24;32;30000;2875.8;12;8;1;1;1;-1;0;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;4;30000;1885.7;30;8;1;26;32;-1;0;0;0;0;1;0;0;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;5;30000;2151.5;31;16;1;29;32;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;7;30000;2339.4;30;16;1;28;32;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;9;30000;2639.0;30;32;1;18;32;1;2;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;13;30000;3402.0;15;32;1;3;32;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;14;30000;2869.4;30;8;1;23;32;0;3;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;25;30000;2976.5;30;16;1;28;32;0;2;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;26;30000;2627.7;12;8;1;2;32;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;28;30000;2702.2;12;8;1;9;32;0;1;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;32;30000;1945.6;30;16;1;1;32;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;25;45;30000;2201.5;17;32;1;8;32;0;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;4;30000;1901.2;30;8;1;26;32;-1;0;0;0;0;1;0;0;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;5;30000;2225.0;30;16;1;4;32;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;7;30000;2462.3;30;16;1;27;32;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;9;30000;2901.9;15;32;1;32;32;-1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;13;30000;3487.2;15;32;1;3;32;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;14;30000;3501.6;15;32;1;3;32;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;24;30000;3119.8;30;8;1;30;32;0;3;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;25;30000;3085.5;30;8;1;12;32;1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;26;30000;2872.9;30;8;1;12;1;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;28;30000;2840.4;10;8;1;21;32;1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;32;30000;2420.9;6;8;1;1;32;-1;4;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;26;45;30000;2194.3;5;8;1;1;32;-1;0;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;4;30000;2062.0;32;8;1;4;32;-2;1;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;5;30000;2313.1;31;16;1;30;32;-1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;7;30000;2550.7;30;16;1;32;32;-2;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;9;30000;2892.1;30;16;1;14;32;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;13;30000;3005.6;59;8;1;28;32;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;25;30000;3137.9;15;8;1;1;32;0;3;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;26;30000;3076.7;31;16;1;32;32;0;-2;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;28;30000;3149.2;12;8;1;15;32;0;4;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;32;30000;2637.0;6;8;1;1;32;-2;1;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;28;45;30000;2729.0;15;32;1;8;32;-2;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;29;14;30000;3115.4;59;8;1;22;32;-1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;29;29;30000;2951.6;59;8;1;3;32;0;4;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;29;32;30000;2659.6;30;8;1;1;32;0;1;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;29;55;30000;2236.2;30;8;1;1;32;-2;1;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;4;30000;2182.4;28;32;1;1;32;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;5;30000;2459.3;31;32;1;1;32;0;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;6;30000;2570.1;31;16;1;31;32;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;7;30000;2709.8;30;32;1;17;32;0;3;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;9;30000;3595.4;15;32;1;1;32;1;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;13;30000;4410.3;15;32;1;1;32;1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;14;30000;4103.5;15;32;1;3;32;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;17;30000;4901.3;15;32;1;1;32;-1;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;20;30000;5143.9;15;32;1;1;32;-1;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;22;30000;3853.1;15;32;1;6;1;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;24;30000;5349.3;15;32;1;1;32;0;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;25;30000;3249.7;30;16;1;20;32;0;2;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;26;30000;3161.8;30;16;1;19;32;0;-2;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;28;30000;3162.4;15;16;1;12;32;-1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;29;30000;2964.0;59;8;1;7;32;-1;1;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;32;30000;5283.1;15;32;1;1;32;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;45;30000;4820.4;15;32;1;1;32;0;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;32;55;30000;4392.7;8;32;1;1;32;-2;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;4;30000;1939.7;61;8;1;24;45;-1;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;5;30000;2137.9;28;16;1;11;45;-1;3;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;7;30000;2404.3;28;16;1;29;45;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;9;30000;2641.3;28;16;1;5;45;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;13;30000;3189.3;30;32;1;32;45;0;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;25;30000;2985.0;33;8;1;29;45;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;26;30000;2935.9;17;8;1;13;45;0;2;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;28;30000;2922.0;16;8;1;21;45;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;32;30000;2052.1;17;16;1;1;45;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;45;45;30000;2008.6;1;32;1;29;45;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;55;29;30000;3038.7;20;8;1;2;55;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;55;32;30000;2240.2;18;8;1;1;55;-1;1;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;32;55;55;30000;2117.7;5;16;1;1;55;-2;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;35;17;17;30000;1660.0;10;8;1;3;35;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;35;17;32;30000;1623.9;8;8;1;25;1;-1;4;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;35;32;35;30000;4363.9;9;35;1;1;35;0;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;35;35;32;30000;1870.5;8;8;1;12;35;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;35;35;35;30000;1666.9;6;8;1;18;1;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;36;36;36;30000;3714.4;10;36;1;1;36;0;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;40;40;40;30000;2720.7;18;8;1;1;1;1;-2;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;4;4;30000;773.3;19;8;1;16;45;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;7;45;30000;710.7;1;45;1;15;45;-2;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;9;45;30000;791.2;10;8;1;5;45;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;13;13;30000;1538.8;10;8;1;23;45;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;13;25;30000;1728.2;7;8;1;18;45;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;13;26;30000;1718.1;7;8;1;5;45;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;13;28;30000;1613.8;7;8;1;11;45;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;13;32;30000;1664.2;7;8;1;40;45;0;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;13;45;30000;886.4;23;8;1;20;45;-2;-1;0;0;0;1;0;2;0;0;1
